Time [d]	Ambient temperature in [C]	Gliding (2-day) average of outside temperature  in [C]	Sun elevation angle in [deg]	Sun azimuth angle in [deg]	Declination angle in [deg]	Global Radiation on horizontal surface in [W/m2] (w.r.t. to horizontal unit surface)	Diffuse Radiation on horizontal surface in [W/m2] (w.r.t. to horizontal unit surface)	Direct Radiation on horizontal surface in [W/m2] (w.r.t. to horizontal unit surface)	Room air temperature in [C]	Room radiant temperature in [C]	Operative temperature in [C]	Occupancy schedule based on presence of occupants in [---]. (1 room populated, 0 - empty)	Relative humidity in [%]	Ambient relative humidity in [%]	Absolute humidity in [kg(vapor)/m3(gas)]	Ambient absolute humidity in [kg(vapor)/m3(gas)]	Room air water content [kg(vapor)/kg(dry air)]	
325.333	6.2212	7.76234	1.22333	125.775	-20.5073	22.0182	22.0131	0.00513746	18.62	18.6168	18.6184	0	0	0	0	0	0	
325.375	6.38604	7.7618	8.22222	138	-20.5154	87.67	69.17	18.5	19.974	19.0238	19.4989	0	0	0	0	0	0	
325.417	6.95855	7.76076	13.67	151.191	-20.5236	165.17	109	56.17	19.9766	19.1224	19.5495	0	0	0	0	0	0	
325.458	7.83173	7.76003	17.1537	165.307	-20.5317	175.672	134.005	41.6669	19.9784	19.1892	19.5838	0	0	0	0	0	0	
325.5	8.70409	7.75849	18.3509	180.001	-20.5398	184.17	153.67	30.5	19.9798	19.2411	19.6104	0	0	0	0	0	0	
325.542	9.28489	7.75538	17.1377	194.693	-20.5479	156	138.83	17.17	19.9809	19.2838	19.6323	0	0	0	0	0	0	
325.583	9.50456	7.75037	13.6393	208.801	-20.556	90.1553	90.1553	0	19.9819	19.3197	19.6508	0	0	0	0	0	0	
325.625	9.24794	7.74162	8.1787	221.98	-20.5641	37.33	37.33	0	19.9827	19.3505	19.6666	0	0	0	0	0	0	
325.667	8.68419	7.73004	1.16884	234.192	-20.5722	6.5	6.5	0	19.9834	19.3772	19.6803	0	0	0	0	0	0	
325.708	8.20961	7.71998	-6.97743	245.65	-20.5803	2	2	0	19.984	19.4006	19.6923	0	0	0	0	0	0	
325.75	7.90197	7.71369	-15.885	256.732	-20.5883	2	2	0	19.9846	19.4213	19.7029	0	0	0	0	0	0	
325.792	7.89486	7.71013	-25.2088	267.957	-20.5964	1.83	1.83	0	19.9755	19.4393	19.7074	0	0	0	0	0	0	
325.833	7.89816	7.70789	-34.5934	280.03	-20.6044	1.66977	1.66977	0	19.2213	19.2186	19.22	0	0	0	0	0	0	
325.875	7.75798	7.70648	-43.5938	293.962	-20.6124	0.83	0.83	0	19.1334	19.1314	19.1324	0	0	0	0	0	0	
325.917	7.62332	7.70552	-51.5364	311.21	-20.6204	0.83	0.83	0	19.0618	19.0601	19.0609	0	0	0	0	0	0	
325.958	7.49936	7.70604	-57.3283	333.342	-20.6284	0.670044	0.670044	0	18.9966	18.995	18.9958	0	0	0	0	0	0	
326	7.416	7.71003	-59.5271	0	-20.6364	0.83	0.83	0	18.9347	18.9332	18.9339	0	0	0	0	0	0	
326.042	7.43031	7.71638	-57.3435	26.6698	-20.6444	1	1	0	18.8748	18.8732	18.874	0	0	0	0	0	0	
326.083	7.08138	7.72152	-51.564	48.8191	-20.6524	1.16995	1.16995	0	18.8161	18.8146	18.8153	0	0	0	0	0	0	
326.125	6.52794	7.72318	-43.6316	66.0809	-20.6604	1	1	0	18.7583	18.7568	18.7575	0	0	0	0	0	0	
326.167	6.23696	7.72157	-34.6414	80.0243	-20.6683	1	1	0	18.7011	18.6996	18.7004	0	0	0	0	0	0	
326.208	5.95689	7.71731	-25.2681	92.1048	-20.6763	1	1	0	18.6444	18.643	18.6437	0	0	0	0	0	0	
326.25	5.69198	7.71156	-15.9576	103.336	-20.6842	1	1	0	18.5881	18.5867	18.5874	0	0	0	0	0	0	
326.292	5.48665	7.70522	-7.06596	114.422	-20.6921	1.5	1.5	0	18.5321	18.5306	18.5313	0	0	0	0	0	0	
326.333	5.41152	7.69843	1.06158	125.88	-20.7	22.1894	22.1868	0.00263816	18.4931	18.476	18.4846	0	0	0	0	0	0	
326.375	5.74406	7.69265	8.05018	138.088	-20.7079	92	82.5	9.5	19.9714	18.9262	19.4488	0	0	0	0	0	0	
326.417	6.59645	7.6888	13.4881	151.254	-20.7158	193	103.67	89.33	19.9744	19.0374	19.5059	0	0	0	0	0	0	
326.458	7.65509	7.68674	16.9645	165.341	-20.7237	270	118.325	151.675	19.9764	19.1133	19.5448	0	0	0	0	0	0	
326.5	8.55008	7.68423	18.1592	180.001	-20.7315	267.17	99.17	168	19.978	19.1727	19.5753	0	0	0	0	0	0	
326.542	9.0179	7.67951	16.949	194.659	-20.7394	180.17	79.17	101	19.9793	19.2217	19.6005	0	0	0	0	0	0	
326.583	8.85202	7.67006	13.4583	208.738	-20.7472	83.6582	66.9928	16.6654	19.9804	19.2632	19.6218	0	0	0	0	0	0	
326.625	8.23792	7.65465	8.00802	221.894	-20.7551	41.17	41.17	0	19.9813	19.2987	19.64	0	0	0	0	0	0	
326.667	7.75785	7.63766	1.0088	234.089	-20.7629	8.67	8.67	0	19.9821	19.3295	19.6558	0	0	0	0	0	0	
326.708	7.37809	7.62269	-7.12819	245.533	-20.7707	1.32996	1.32996	0	19.9829	19.3566	19.6697	0	0	0	0	0	0	
326.75	6.90594	7.60936	-16.029	256.603	-20.7785	1.17	1.17	0	19.9835	19.3806	19.6821	0	0	0	0	0	0	
326.792	6.57059	7.59547	-25.3497	267.816	-20.7863	1.83	1.83	0	19.9761	19.4016	19.6889	0	0	0	0	0	0	
326.833	6.52608	7.58225	-34.7358	279.877	-20.7941	1.16991	1.16991	0	19.1706	19.1678	19.1692	0	0	0	0	0	0	
326.875	6.51799	7.57079	-43.7433	293.802	-20.8019	0.83	0.83	0	19.0787	19.0766	19.0776	0	0	0	0	0	0	
326.917	6.37483	7.55962	-51.6996	311.056	-20.8096	0.83	0.83	0	19.0041	19.0023	19.0032	0	0	0	0	0	0	
326.958	6.17905	7.54903	-57.5084	333.236	-20.8174	0.829908	0.829908	0	18.9362	18.9345	18.9354	0	0	0	0	0	0	
327	6.066	7.54097	-59.7158	0	-20.8251	0.5	0.5	0	18.8717	18.87	18.8709	0	0	0	0	0	0	
327.042	6.12274	7.53515	-57.5232	26.7754	-20.8328	0.83	0.83	0	18.809	18.8074	18.8082	0	0	0	0	0	0	
327.083	6.26216	7.53244	-51.7263	48.9724	-20.8405	1	1	0	18.7475	18.746	18.7467	0	0	0	0	0	0	
327.125	6.45602	7.53317	-43.7799	66.2406	-20.8483	1	1	0	18.6868	18.6852	18.686	0	0	0	0	0	0	
327.167	6.90975	7.53749	-34.7821	80.1753	-20.8559	1.5	1.5	0	18.6266	18.625	18.6258	0	0	0	0	0	0	
327.208	7.2364	7.54474	-25.4071	92.2439	-20.8636	1.67009	1.67009	0	18.5667	18.5651	18.5659	0	0	0	0	0	0	
327.25	7.306	7.55359	-16.0993	103.463	-20.8713	2	2	0	18.507	18.5054	18.5062	0	0	0	0	0	0	
327.292	7.30394	7.56367	-7.21387	114.537	-20.879	2	2	0	18.4474	18.4459	18.4467	0	0	0	0	0	0	
327.333	7.25392	7.57358	0.904972	125.981	-20.8866	13.5109	13.5109	0	18.3912	18.3867	18.389	0	0	0	0	0	0	
327.375	7.36403	7.58246	7.8836	138.172	-20.8943	52.67	52.67	0	19.9697	18.8637	19.4167	0	0	0	0	0	0	
327.417	7.64184	7.58809	13.3119	151.316	-20.9019	165.66	102.83	62.83	19.9729	18.9812	19.477	0	0	0	0	0	0	
327.458	8.1459	7.59053	16.7814	165.374	-20.9095	205.338	115.839	89.499	19.975	19.0615	19.5182	0	0	0	0	0	0	
327.5	8.67005	7.58953	17.9736	180.001	-20.9171	234.33	148.33	86	19.9767	19.1246	19.5507	0	0	0	0	0	0	
327.542	9.1755	7.58706	16.7664	194.626	-20.9247	156.16	107.83	48.33	19.9781	19.1771	19.5776	0	0	0	0	0	0	
327.583	9.4	7.58407	13.2831	208.676	-20.9323	104.485	81.4909	22.9937	19.9793	19.2218	19.6005	0	0	0	0	0	0	
327.625	8.97392	7.57787	7.84281	221.81	-20.9399	49	48.83	0.17	19.9803	19.2604	19.6204	0	0	0	0	0	0	
327.667	8.33844	7.56912	0.853922	233.988	-20.9474	8.83	8.83	0	19.9812	19.2943	19.6377	0	0	0	0	0	0	
327.708	7.7241	7.56003	-7.27404	245.419	-20.955	0.830047	0.830047	0	19.982	19.3242	19.6531	0	0	0	0	0	0	
327.75	7.12794	7.55121	-16.1683	256.478	-20.9625	1	1	0	19.9827	19.351	19.6669	0	0	0	0	0	0	
327.792	6.87151	7.54261	-25.4859	267.68	-20.9701	1	1	0	19.9772	19.3747	19.676	0	0	0	0	0	0	
327.833	7.05887	7.53648	-34.8733	279.729	-20.9776	0.83	0.83	0	19.1351	19.1321	19.1336	0	0	0	0	0	0	
327.875	7.49605	7.53545	-43.8878	293.645	-20.9851	0.83	0.83	0	19.0412	19.0391	19.0402	0	0	0	0	0	0	
327.917	7.85578	7.53886	-51.8573	310.905	-20.9926	0.83	0.83	0	18.9658	18.9639	18.9648	0	0	0	0	0	0	
327.958	8.04488	7.54593	-57.6826	333.133	-21.0001	1.17014	1.17014	0	18.8975	18.8958	18.8966	0	0	0	0	0	0	
328	8.05799	7.55609	-59.8983	0	-21.0076	1.67	1.67	0	18.8328	18.8312	18.832	0	0	0	0	0	0	
328.042	8.1088	7.56799	-57.6968	26.8786	-21.0151	1.67	1.67	0	18.7703	18.7687	18.7695	0	0	0	0	0	0	
328.083	8.17728	7.58178	-51.883	49.1218	-21.0225	1.00009	1.00009	0	18.7091	18.7075	18.7083	0	0	0	0	0	0	
328.125	8.06998	7.59581	-43.9231	66.3957	-21.03	1.33	1.33	0	18.6488	18.6473	18.648	0	0	0	0	0	0	
328.167	7.78391	7.60655	-34.918	80.3218	-21.0374	1	1	0	18.5893	18.5877	18.5885	0	0	0	0	0	0	
328.208	7.30442	7.61292	-25.5413	92.3787	-21.0448	1.16995	1.16995	0	18.5303	18.5288	18.5296	0	0	0	0	0	0	
328.25	6.69593	7.61492	-16.2362	103.586	-21.0522	1	1	0	18.472	18.4705	18.4712	0	0	0	0	0	0	
328.292	6.26603	7.61432	-7.35684	114.648	-21.0596	1.33	1.33	0	18.4141	18.4126	18.4133	0	0	0	0	0	0	
328.333	6.31279	7.61441	0.753559	126.079	-21.067	10.8402	10.8402	0	18.3732	18.3564	18.3648	0	0	0	0	0	0	
328.375	6.69805	7.61597	7.72254	138.253	-21.0744	47.67	47.67	0	19.9692	18.8445	19.4068	0	0	0	0	0	0	
328.417	7.3731	7.61823	13.1416	151.376	-21.0818	97.66	80.83	16.83	19.9725	18.9667	19.4696	0	0	0	0	0	0	
328.458	8.31053	7.62156	16.6043	165.406	-21.0892	152.016	132.986	19.0301	19.9747	19.0508	19.5128	0	0	0	0	0	0	
328.5	9.72019	7.6295	17.7942	180.001	-21.0965	208.83	81.33	127.5	19.9765	19.1172	19.5468	0	0	0	0	0	0	
328.542	11.7541	7.64902	16.5899	194.594	-21.1038	169	83	86	19.978	19.1724	19.5752	0	0	0	0	0	0	
328.583	12.804	7.675	13.1138	208.617	-21.1112	87.3182	77.8208	9.49736	19.9792	19.2194	19.5993	0	0	0	0	0	0	
328.625	12.664	7.70079	7.68314	221.729	-21.1185	44.83	44.83	0	19.9803	19.2598	19.62	0	0	0	0	0	0	
328.667	11.9242	7.72367	0.704249	233.891	-21.1258	4.67	4.67	0	19.9812	19.2949	19.6381	0	0	0	0	0	0	
328.708	11.0431	7.74405	-7.41496	245.309	-21.1331	1.32996	1.32996	0	19.982	19.3258	19.6539	0	0	0	0	0	0	
328.75	10.3399	7.76376	-16.3029	256.356	-21.1404	1.17	1.17	0	19.9828	19.3532	19.668	0	0	0	0	0	0	
328.792	9.70782	7.78052	-25.6174	267.547	-21.1476	1.83	1.83	0	19.9797	19.3776	19.6786	0	0	0	0	0	0	
328.833	9.22689	7.79368	-35.006	279.586	-21.1549	1.99986	1.99986	0	19.1397	19.1368	19.1382	0	0	0	0	0	0	
328.875	9.00999	7.80548	-44.0272	293.494	-21.1622	1.5	1.5	0	19.0475	19.0455	19.0465	0	0	0	0	0	0	
328.917	8.79422	7.81602	-52.0094	310.76	-21.1694	1.83	1.83	0	18.9741	18.9724	18.9732	0	0	0	0	0	0	
328.958	8.40353	7.82467	-57.8507	333.032	-21.1766	1.50009	1.50009	0	18.9086	18.907	18.9078	0	0	0	0	0	0	
329	8.07998	7.83298	-60.0746	0	-21.1839	1.83	1.83	0	18.8473	18.8458	18.8465	0	0	0	0	0	0	
329.042	7.98182	7.84144	-57.8644	26.9792	-21.1911	1.83	1.83	0	18.7888	18.7873	18.788	0	0	0	0	0	0	
329.083	7.85481	7.84978	-52.0343	49.2671	-21.1983	2.00014	2.00014	0	18.7322	18.7308	18.7315	0	0	0	0	0	0	
329.125	7.72799	7.85816	-44.0612	66.5462	-21.2054	2.5	2.5	0	18.6771	18.6756	18.6763	0	0	0	0	0	0	
329.167	7.7788	7.86671	-35.0491	80.4637	-21.2126	2	2	0	18.623	18.6216	18.6223	0	0	0	0	0	0	
329.208	7.8588	7.87642	-25.6708	92.5092	-21.2198	1.99977	1.99977	0	18.5696	18.5683	18.569	0	0	0	0	0	0	
329.25	7.72997	7.88664	-16.3683	103.705	-21.2269	1.17	1.17	0	18.5169	18.5156	18.5162	0	0	0	0	0	0	
329.292	7.7088	7.89819	-7.49486	114.756	-21.2341	1	1	0	18.4646	18.4632	18.4639	0	0	0	0	0	0	
329.333	7.66209	7.9095	0.607382	126.174	-21.2412	8.67606	8.67532	0.000741461	18.4337	18.4127	18.4232	0	0	0	0	0	0	
329.375	7.55999	7.91793	7.56704	138.332	-21.2483	30.5	27.83	2.67	19.9703	18.8862	19.4282	0	0	0	0	0	0	
329.417	7.79458	7.92325	12.9772	151.433	-21.2554	107.5	53.5	54	19.9735	19.0059	19.4897	0	0	0	0	0	0	
329.458	8.32862	7.92607	16.4335	165.436	-21.2625	197.671	80.1708	117.5	19.9757	19.0885	19.5321	0	0	0	0	0	0	
329.5	8.93607	7.92589	17.6211	180.001	-21.2696	199.83	83	116.83	19.9774	19.1536	19.5655	0	0	0	0	0	0	
329.542	9.26304	7.92074	16.4195	194.564	-21.2767	192.33	79	113.33	19.9789	19.2078	19.5933	0	0	0	0	0	0	
329.583	9.33576	7.91262	12.9504	208.56	-21.2838	95.1472	71.8237	23.3235	19.9801	19.2538	19.6169	0	0	0	0	0	0	
329.625	9.14796	7.90395	7.52905	221.652	-21.2908	49	49	0	19.9812	19.2934	19.6373	0	0	0	0	0	0	
329.667	8.62601	7.89477	0.559828	233.798	-21.2979	8	8	0	19.9821	19.3279	19.655	0	0	0	0	0	0	
329.708	8.00138	7.88573	-7.55089	245.203	-21.3049	1.00028	1.00028	0	19.9829	19.3582	19.6705	0	0	0	0	0	0	
329.75	7.80201	7.88035	-16.4326	256.239	-21.3119	2	2	0	19.9836	19.3849	19.6843	0	0	0	0	0	0	
329.792	8.17732	7.881	-25.7441	267.419	-21.3189	1.83	1.83	0	19.9742	19.4076	19.6909	0	0	0	0	0	0	
329.833	8.41304	7.88475	-35.1338	279.447	-21.3259	2.32991	2.32991	0	19.2464	19.2425	19.2445	0	0	0	0	0	0	
329.875	8.9581	7.89375	-44.1614	293.347	-21.3329	2	2	0	19.1393	19.1372	19.1383	0	0	0	0	0	0	
329.917	9.58883	7.90881	-52.156	310.618	-21.3399	2	2	0	19.0637	19.0619	19.0628	0	0	0	0	0	0	
329.958	9.62601	7.92592	-58.0128	332.934	-21.3469	1.99995	1.99995	0	18.9973	18.9957	18.9965	0	0	0	0	0	0	
330	9.69403	7.94602	-60.2445	0	-21.3538	1.83	1.83	0	18.9352	18.9336	18.9344	0	0	0	0	0	0	
330.042	9.97366	7.96938	-58.026	27.0771	-21.3608	0.83	0.83	0	18.8753	18.8738	18.8745	0	0	0	0	0	0	
330.083	10.0224	7.99412	-52.1799	49.4081	-21.3677	1.00005	1.00005	0	18.8169	18.8154	18.8162	0	0	0	0	0	0	
330.125	10.046	8.02014	-44.1942	66.692	-21.3746	1.17	1.17	0	18.7596	18.7581	18.7589	0	0	0	0	0	0	
330.167	9.58084	8.04199	-35.1753	80.6009	-21.3816	0.83	0.83	0	18.7032	18.7017	18.7024	0	0	0	0	0	0	
330.208	8.90442	8.05848	-25.7955	92.6352	-21.3885	0.999722	0.999722	0	18.6475	18.6461	18.6468	0	0	0	0	0	0	
330.25	8.33194	8.07167	-16.4956	103.82	-21.3953	0	0	0	18.5926	18.5912	18.5919	0	0	0	0	0	0	
330.292	7.75631	8.0813	-7.62787	114.86	-21.4022	0.33	0.33	0	18.5385	18.5371	18.5378	0	0	0	0	0	0	
330.333	7.36449	8.08788	0.466486	126.265	-21.4091	12.8386	12.8356	0.00296307	18.488	18.484	18.486	0	0	0	0	0	0	
330.375	6.93794	8.08943	7.41717	138.408	-21.416	43.67	33	10.67	19.9716	18.9346	19.4531	0	0	0	0	0	0	
330.417	7.98471	8.09528	12.8188	151.488	-21.4228	151.17	70	81.17	19.9746	19.0474	19.511	0	0	0	0	0	0	
330.458	9.27805	8.10544	16.2688	165.466	-21.4296	135.366	127.004	8.36189	19.9767	19.1252	19.5509	0	0	0	0	0	0	
330.5	9.57599	8.11063	17.4542	180.001	-21.4365	263.5	140.33	123.17	19.9783	19.1868	19.5825	0	0	0	0	0	0	
330.542	9.60668	8.10938	16.2553	194.534	-21.4433	90.17	90.17	0	19.9797	19.2381	19.6089	0	0	0	0	0	0	
330.583	9.66728	8.10564	12.793	208.505	-21.4501	32.3294	32.3294	0	19.9809	19.2819	19.6314	0	0	0	0	0	0	
330.625	9.61399	8.10259	7.38058	221.577	-21.4569	30.17	30.17	0	19.9819	19.3197	19.6508	0	0	0	0	0	0	
330.667	9.66698	8.10392	0.420702	233.708	-21.4637	7.5	7.5	0	19.9828	19.3526	19.6677	0	0	0	0	0	0	
330.708	9.66088	8.11052	-7.6818	245.101	-21.4704	2.00005	2.00005	0	19.9835	19.3815	19.6825	0	0	0	0	0	0	
330.75	9.39996	8.11953	-16.5575	256.127	-21.4772	2.17	2.17	0	19.9842	19.4072	19.6957	0	0	0	0	0	0	
330.792	9.13271	8.12801	-25.866	267.296	-21.4839	2	2	0	19.9841	19.43	19.707	0	0	0	0	0	0	
330.833	8.94057	8.1354	-35.2568	279.313	-21.4907	2	2	0	19.2118	19.2092	19.2105	0	0	0	0	0	0	
330.875	8.75198	8.14089	-44.2905	293.205	-21.4974	2	2	0	19.1268	19.1249	19.1259	0	0	0	0	0	0	
330.917	8.57696	8.14451	-52.297	310.48	-21.5041	2	2	0	19.0585	19.0568	19.0576	0	0	0	0	0	0	
330.958	8.4236	8.14817	-58.1688	332.838	-21.5108	2.32996	2.32996	0	18.9966	18.995	18.9958	0	0	0	0	0	0	
331	8.39001	8.15338	-60.4082	0	-21.5175	2.17	2.17	0	18.938	18.9365	18.9373	0	0	0	0	0	0	
331.042	8.24634	8.15768	-58.1815	27.1722	-21.5242	2.67	2.67	0	18.8814	18.8799	18.8807	0	0	0	0	0	0	
331.083	8.04209	8.16097	-52.32	49.5448	-21.5308	2.16995	2.16995	0	18.8261	18.8247	18.8254	0	0	0	0	0	0	
331.125	7.81997	8.16323	-44.322	66.8329	-21.5375	2	2	0	18.7718	18.7704	18.7711	0	0	0	0	0	0	
331.167	7.70788	8.16511	-35.2967	80.7335	-21.5442	2	2	0	18.7182	18.7168	18.7175	0	0	0	0	0	0	
331.208	7.59633	8.1674	-25.9154	92.7568	-21.5508	2.33	2.33	0	18.6652	18.6638	18.6645	0	0	0	0	0	0	
331.25	7.42398	8.17038	-16.6181	103.931	-21.5574	2.33	2.33	0	18.6125	18.6112	18.6119	0	0	0	0	0	0	
331.292	7.37212	8.17489	-7.75584	114.96	-21.564	2.5	2.5	0	18.5603	18.5589	18.5596	0	0	0	0	0	0	
331.333	7.41456	8.18056	0.330914	126.353	-21.5706	6.1719	6.1719	0	18.5101	18.507	18.5085	0	0	0	0	0	0	
331.375	7.452	8.18609	7.27295	138.48	-21.5772	13	13	0	19.972	18.9509	19.4615	0	0	0	0	0	0	
331.417	7.33877	8.18538	12.6664	151.542	-21.5838	19.17	19.17	0	19.975	19.0616	19.5183	0	0	0	0	0	0	
331.458	7.26576	8.17675	16.1103	165.494	-21.5904	21.9997	21.9997	0	19.977	19.1375	19.5573	0	0	0	0	0	0	
331.5	7.264	8.16163	17.2938	180.001	-21.5969	20.83	20.83	0	19.9786	19.1972	19.5879	0	0	0	0	0	0	
331.542	7.29031	8.14133	16.0974	194.506	-21.6035	10.67	10.67	0	19.9799	19.2467	19.6133	0	0	0	0	0	0	
331.583	7.27544	8.11841	12.6415	208.452	-21.61	11.8307	11.8307	0	19.981	19.2886	19.6348	0	0	0	0	0	0	
331.625	7.256	8.09632	7.23779	221.504	-21.6165	14.5	14.5	0	19.982	19.3245	19.6533	0	0	0	0	0	0	
331.667	7.30849	8.07773	0.286913	233.621	-21.6231	2.67	2.67	0	19.9828	19.3556	19.6692	0	0	0	0	0	0	
331.708	7.35728	8.06381	-7.80766	245.003	-21.6296	2.16995	2.16995	0	19.9835	19.3825	19.683	0	0	0	0	0	0	
331.75	6.94	8.05052	-16.6775	256.018	-21.6361	2	2	0	19.9842	19.4059	19.695	0	0	0	0	0	0	
331.792	6.96	8.0392	-25.9832	267.177	-21.6425	2	2	0	19.9839	19.4262	19.705	0	0	0	0	0	0	
331.833	7.00999	8.02902	-35.3748	279.184	-21.649	2.16995	2.16995	0	19.203	19.2002	19.2016	0	0	0	0	0	0	
331.875	6.98	8.01865	-44.4144	293.067	-21.6555	2	2	0	19.1129	19.1109	19.1119	0	0	0	0	0	0	
331.917	7.02	8.00856	-52.4324	310.348	-21.6619	2	2	0	19.0389	19.0371	19.038	0	0	0	0	0	0	
331.958	7.10001	8.00046	-58.3186	332.746	-21.6684	2.00005	2.00005	0	18.9707	18.969	18.9699	0	0	0	0	0	0	
332	7.13	7.99413	-60.5655	0	-21.6748	2.17	2.17	0	18.9055	18.9039	18.9047	0	0	0	0	0	0	
332.042	7.15	7.98843	-58.3308	27.2644	-21.6812	2.17	2.17	0	18.842	18.8403	18.8412	0	0	0	0	0	0	
332.083	7.22001	7.98422	-52.4544	49.6769	-21.6876	2.17004	2.17004	0	18.7795	18.7779	18.7787	0	0	0	0	0	0	
332.125	7.27	7.98144	-44.4446	66.969	-21.694	2.33	2.33	0	18.7178	18.7162	18.717	0	0	0	0	0	0	
332.167	7.29	7.97946	-35.4131	80.8612	-21.7004	2.17	2.17	0	18.6567	18.6551	18.6559	0	0	0	0	0	0	
332.208	7.32	7.97899	-26.0306	92.8738	-21.7067	2.17	2.17	0	18.5961	18.5945	18.5953	0	0	0	0	0	0	
332.25	7.32	7.98051	-16.7357	104.038	-21.7131	2.17	2.17	0	18.5359	18.5344	18.5352	0	0	0	0	0	0	
332.292	7.37	7.9841	-7.87873	115.056	-21.7194	2.17	2.17	0	18.4762	18.4747	18.4754	0	0	0	0	0	0	
332.333	7.44002	7.98885	0.200705	126.438	-21.7258	3.17069	3.17069	0	18.4217	18.4157	18.4187	0	0	0	0	0	0	
332.375	7.5	7.99367	7.13445	138.55	-21.7321	5.67	5.67	0	19.9702	18.8834	19.4268	0	0	0	0	0	0	
332.417	7.62	7.99545	12.52	151.593	-21.7384	14.33	14.33	0	19.9733	18.9987	19.486	0	0	0	0	0	0	
332.458	7.71004	7.99224	15.9582	165.521	-21.7447	13.6744	13.6744	0	19.9754	19.0774	19.5264	0	0	0	0	0	0	
332.5	7.87	7.9852	17.1397	180.001	-21.751	29.5	29.5	0	19.9771	19.1394	19.5582	0	0	0	0	0	0	
332.542	8	7.97487	15.9458	194.479	-21.7573	30.5	30.5	0	19.9784	19.1909	19.5847	0	0	0	0	0	0	
332.583	8.32002	7.96524	12.4962	208.402	-21.7636	25.6678	25.6678	0	19.9796	19.2348	19.6072	0	0	0	0	0	0	
332.625	8.39	7.95702	7.10072	221.435	-21.7698	17.67	17.67	0	19.9806	19.2726	19.6266	0	0	0	0	0	0	
332.667	8.48	7.95191	0.158501	233.538	-21.7761	10	10	0	19.9815	19.3055	19.6435	0	0	0	0	0	0	
332.708	8.25994	7.9483	-7.92843	244.908	-21.7823	2	2	0	19.9823	19.3343	19.6583	0	0	0	0	0	0	
332.75	8.05	7.94691	-16.7926	255.914	-21.7885	2	2	0	19.9829	19.3597	19.6713	0	0	0	0	0	0	
332.792	7.95	7.94611	-26.0955	267.063	-21.7947	2	2	0	19.9818	19.3819	19.6819	0	0	0	0	0	0	
332.833	7.92976	7.94563	-35.488	279.059	-21.8009	1.99977	1.99977	0	19.1425	19.1396	19.1411	0	0	0	0	0	0	
332.875	7.08	7.93816	-44.5332	292.935	-21.8071	1.17	1.17	0	19.0469	19.0448	19.0458	0	0	0	0	0	0	
332.917	7.15	7.93118	-52.5621	310.219	-21.8133	1.83	1.83	0	18.969	18.9671	18.9681	0	0	0	0	0	0	
